track_id,title,artist,genre,year,primary_theme_pool,vader_sentiment,arousal,theme_1,theme_2,theme_3,theme_4,lyric_snippet,timbre,chroma_key,duration_sec,popularity,bpm,energy,valence,brightness,spectral_centroid_hz,spectral_rolloff_hz,spectral_flux,rms_energy,zero_crossing_rate,tempo_confidence,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_c,chroma_cs,chroma_d,chroma_ds,chroma_e,chroma_f,chroma_fs,chroma_g,chroma_gs,chroma_a,chroma_as,chroma_b,genre_encoded,timbre_encoded,chroma_key_encoded,primary_theme_pool_encoded
demo-0056,Endless 56,Demo Artist 8,classical,2019,joy_celebration,0.592715966590152,0.8516305005331244,joy_celebration,nostalgia_memory,none,none,A demo lyric about joy celebration.,warm,G,258,79,131.43028345025857,62.303542668193515,0.592715966590152,0.7666486508526195,2310.856827732533,4114.161602204373,0.40959209554546666,0.5683906646269976,0.1410599084716997,0.972235994199565,2.372862518025773,2.4796875806139838,1.7909776348037505,1.9271289175565638,3.0645506822393336,2.0676628813047846,2.630693938024733,1.9039957021549843,1.7578471092679528,0.6930858343981381,0.12225093763287198,1.8384380989335982,2.1564966919932327,0.016998402778524102,0.05197308362493757,0.06418684496737105,0.08888340828849856,0.04686391691179162,0.00847192831766762,0.0011649285851801714,0.04902526220654646,0.15591293931891156,0.34398402488077795,0.12900029318571493,0.0435349669340785,0,4,10,2
demo-0057,Midnight 57,Demo Artist 9,pop,2020,social,0.6656083178514309,0.4564906944373349,social,bittersweet,none,none,A demo lyric about social.,bright,G#,226,91,81.55011160277954,40.61383739491588,0.6656083178514309,0.307567402636616,994.1626459358024,2356.748098665995,0.379321005466278,0.3157311716056216,0.13086985712029106,0.8256658730712262,-1.7144858954961215,-0.7138194972187111,0.7718742923698284,-0.279676831132893,-0.5120614193191271,1.4008818603129667,-1.0472871463838105,-0.7981533577548339,0.21138647504826755,0.39045493205388226,0.4963430343407315,0.9112380445689469,0.19857862068151685,0.09953706067716349,0.06772257562767693,0.33953660413876563,0.0034262973566456917,0.03850724709927287,0.06107021173631143,0.11006938995910591,0.03170397304095681,0.04526777538206429,0.03221448515558022,0.13912750501001367,0.03181687481644299,5,1,11,4
demo-0058,Golden 58,Demo Artist 10,rock,2021,joy_celebration,0.45809817771670114,0.708566158386877,joy_celebration,nostalgia_memory,none,none,A demo lyric about joy celebration.,dark,A,227,85,83.78401531279506,67.47830368568482,0.45809817771670114,0.5470276095337732,1064.6352849922228,2578.3360600176084,0.3801791382660527,0.6572068000996836,0.11497867820793316,0.884630406230773,0.6190948340235742,1.559114849334736,0.20503468940732825,-0.032168529839005366,3.0039851072793864,0.6942376494420308,-0.41948154597854764,-0.39426376224806886,-0.6426799145313404,1.2365693558567878,-0.06437729289324184,0.4273624756564856,0.23649132556173127,0.09514168677400638,0.03138153823070185,0.3594771596922995,0.1151211883883986,0.003780414596630638,0.0613097269786362,0.09274980848373142,0.009543762074478603,0.13216363738228215,0.017191583283202732,0.01631807325840021,0.06582142085723186,7,2,0,2
demo-0059,Electric 59,Demo Artist 11,hip-hop,2022,empowerment,0.39839947005430987,0.645787498614678,empowerment,spirituality,none,none,A demo lyric about empowerment.,acoustic,A#,293,29,77.32619116871875,54.60105849232819,0.39839947005430987,0.36092987352983136,1246.0589898990572,2686.8524679711154,0.3383625128594431,0.5310279317205137,0.09566792569421191,0.8335042367537414,0.6516983214286146,1.0810286647636553,1.1077284516382524,1.2030068534266765,0.22659106317611766,2.7211434026336674,0.8344311164820977,-1.262484752624795,-0.4023757457662175,-1.1405029890278158,0.6173346291513073,0.4781947759466664,0.13157430210054216,0.027448584329572832,0.03591617536113958,0.08530885320798971,0.044845663498019515,0.03652996124214895,0.06506445316422385,0.11170859127922812,0.027071540758594376,0.059333101461177845,0.09205426875597518,0.3023676144223386,0.11235119251959148,3,0,1,1
demo-0060,Velvet 60,Demo Artist 12,electronic,2023,loss_longing,0.18585126451417633,0.472519780058267,loss_longing,self_identity,none,none,A demo lyric about loss longing.,punchy,B,196,67,107.64684963960697,46.52557781694632,0.18585126451417633,0.45645218211782,1475.261256466157,3238.778021236175,0.5916267374616282,0.4435457565065189,0.14580786953932345,0.8979585341155973,2.191686465658673,2.678320906719822,0.033583861340561016,0.9138982093325111,0.9112776966186601,0.8019264314674923,0.25073708038986375,-0.5855620032310715,0.9926794460290037,0.1316443404520874,0.9859934807476249,0.10595645830114653,-0.1996583458443415,0.00034064816554066986,0.3294253395795633,0.014462723024957658,0.12018212121002042,0.01641281588149299,0.03085497949705032,0.07023707197234996,0.018951466522003396,0.16565681682122727,0.010509466067563852,0.004742089690893394,0.21822446156733682,1,3,2,3
demo-0061,Northern 61,Demo Artist 13,jazz,2024,anxiety_darkness,0.7277994794845367,0.5547790528976654,anxiety_darkness,romance_new,none,none,A demo lyric about anxiety darkness.,warm,C,181,97,100.55205112934561,57.91769103947134,0.7277994794845367,0.4285062012507063,1853.111234507975,3568.6134441488466,0.40692220690270076,0.5000685595883675,0.12510753287122875,0.7945295563150729,2.365672089883819,0.16341802513034298,1.1154801184885266,1.875144659894898,-1.1812673401219207,2.2337861679388995,0.01754942779356261,1.5319954934569346,1.446683149610744,2.284586391463845,1.7509243808935402,-1.1772904917299811,0.4152207528440086,0.10186871953080617,0.05406628287525633,0.028045966638351575,0.08325509422405179,0.005595065906474949,0.32020782674051057,0.10233259597707228,0.17450042926998158,0.0010842490714138662,0.008730724968364096,0.11804529131458169,0.0022677534831350475,4,4,3,0
demo-0062,Quiet 62,Demo Artist 14,folk,2025,social,0.40489761069500824,0.5629769681385569,social,bittersweet,none,none,A demo lyric about social.,bright,C#,169,35,110.62769765577298,66.52240371555011,0.40489761069500824,0.4412685421496803,2098.2296865972326,3802.404006477861,0.6657410733436588,0.6790719709164694,0.1591711827242434,0.8363009247714517,2.197488311921,3.7774304485560983,2.471006335959188,-0.08033931784553494,1.9466615152789033,2.641480768103218,2.702700806536146,1.0733950169409003,2.6649444451881275,2.4277423995512053,4.07251743696973,0.7499982637514885,0.9925994235995748,0.0019487444176050429,0.02298391694496525,0.19749457758204195,0.022943764516517185,0.1277847188305941,0.008427414923482875,0.06068938048222109,0.10212451895794686,0.1820114672707197,0.11209787579706039,0.0048101435725123294,0.15668347670433339,2,1,4,4
demo-0063,Neon 63,Demo Artist 15,r&b,1995,joy_celebration,0.6095027705522851,0.7479841344826195,joy_celebration,nostalgia_memory,none,none,A demo lyric about joy celebration.,dark,D,167,73,125.93066346920035,74.35089864720274,0.6095027705522851,0.6369371633498144,2208.5978782709612,4522.189524315583,0.45944045868568373,0.7644822311146898,0.18515557901738885,0.914025328094428,1.811716417719365,-0.5833887029573619,2.316702818648466,-0.4194742586230529,3.269937230941231,1.9694738711932605,2.799674019871989,0.8978888618189487,0.24749252669994548,2.060754384141167,1.7663965600438578,1.3084591738428342,1.8846612807327636,0.36966870548077196,0.01610888065186714,0.01835092210098267,0.022801091470797438,0.20420502993321873,0.10278029923503135,0.09742059521623822,0.0010037878140860977,0.06399337532939295,0.07038296871643068,0.028451155835911436,0.004833188215271402,6,2,5,2
demo-0064,Endless 64,Demo Artist 16,classical,1996,empowerment,0.4021232496515167,0.9096629468984654,empowerment,spirituality,none,none,A demo lyric about empowerment.,acoustic,D#,260,80,132.58045026022003,85.99348418487877,0.4021232496515167,0.6251852335574146,2107.6269625499317,4467.014603462105,0.5485985384408216,0.9203980702700565,0.20142671632164738,0.9569998484998947,1.1019764067061222,1.7477349650502307,2.5803342958813795,4.6319046777421775,3.580099203713916,3.2193971619983803,1.7122120444507094,1.2168003688448756,2.8889078833832396,0.99933873576564,1.8615636490196974,1.9852220509980774,3.692912089122808,0.03282918208787375,0.2514819646511979,0.0030996954547530464,0.04421358060019989,0.048575820405863904,0.04957791446718206,0.13454676739581942,0.056907780213388354,0.14953996880701054,0.031568254786853725,0.03283842421081746,0.16482064691903986,0,0,6,1
demo-0065,Midnight 65,Demo Artist 17,pop,1997,joy_celebration,0.5534844274605388,0.24679076532292651,joy_celebration,nostalgia_memory,none,none,A demo lyric about joy celebration.,punchy,E,257,80,59.31323521224374,15.694319488760339,0.5534844274605388,0.35647757973590527,700.8134542296375,2255.5838698326697,0.366880426288676,0.09895123059925512,0.0911617996584062,0.7816702443572741,-0.6442082503864482,0.5887032782151507,-0.44606937845883377,0.980190871671822,0.28117316564347944,-0.697557206596308,-0.8659398838322859,-1.6474962990474387,0.2907331778668224,-0.3545875472513581,-2.3721955280635143,-0.5357148727694001,-0.901034029254952,0.08353961893874243,0.024876903866051247,0.23959537029961636,0.11254217382764782,0.08071738153419573,0.056632822160299884,0.015283347135834239,0.08930075532992664,0.05573882336272462,0.13139713441758774,0.02998378889072323,0.08039188023665027,5,3,7,2
demo-0066,Golden 66,Demo Artist 18,rock,1998,empowerment,0.35807494333881235,0.4484155312251122,empowerment,spirituality,none,none,A demo lyric about empowerment.,warm,F,175,49,78.38521221481349,35.77123894199912,0.35807494333881235,0.3586530621013259,1328.6466265611411,2246.004130465543,0.6541371605830733,0.3067966128019283,0.11204944734206314,0.7757380952599726,-0.6580116007012293,-0.683101927658275,0.5764143642537545,1.2955393281626821,0.17026379681149678,0.3701131587332164,0.8711740662910472,-0.6716187730129599,1.039692508412923,1.1193430970597469,2.90362629875041,-0.07610419055958229,-0.15808180166812763,0.24905205586987358,0.022703747596737402,0.039963161981208396,0.006409986793240765,0.1471815734845796,0.06660319347055972,0.11254176122126777,0.09687245063452624,0.12333802651815809,0.056033441860846446,0.026422492583304306,0.05287810798569772,7,4,8,1
demo-0067,Electric 67,Demo Artist 19,hip-hop,1999,loss_longing,0.09494658254400502,0.3065015713056713,loss_longing,self_identity,none,none,A demo lyric about loss longing.,bright,F#,153,38,85.37796032143036,31.8870431995264,0.09494658254400502,0.358073129201436,1267.139056698241,3078.050779674162,0.5992921384145775,0.3196769027590642,0.11077947438838325,0.7566767343376979,0.9277464699519495,1.1841690733522903,-0.30761750610060046,0.6364807556142315,-1.4316195686630269,0.811713784170597,1.362149241958686,0.31993137311912456,2.4165269961401052,-0.2812384474360504,0.8174404153032613,0.5641752533340445,0.49970233255659163,0.06133176666318719,0.03692268520706031,0.2203070695164714,0.17619293814943093,0.05834103163769777,0.08613206267028292,0.03978099002955283,0.03613116018447822,0.01735311123339618,0.11919861724591624,0.05049792034124843,0.09781064712127767,3,1,9,3
demo-0068,Velvet 68,Demo Artist 20,electronic,2000,anxiety_darkness,0.6245965207354074,0.4715040987838471,anxiety_darkness,romance_new,none,none,A demo lyric about anxiety darkness.,dark,G,237,75,103.42461429620195,51.5349933443433,0.6245965207354074,0.49991308789400235,1651.0402027145806,3247.201619064716,0.6826587781176705,0.5613211172757823,0.16043400905473917,0.8358796083906255,1.8052594014939545,0.5928729269142146,0.29853918844099403,2.6067676404189735,1.1162046763226878,1.704880565862379,1.0237400144113902,0.31348434908003564,0.9109828925824013,2.335994017767714,1.4552400742794238,-0.8114731597304592,0.6847555434238453,0.0822755248775191,0.18163128847423785,0.057999379093473094,0.011077830508078357,0.14809435988835046,0.019020655336421687,0.10968321181597133,0.004257881087212632,0.18411147252005525,0.07302719388425194,0.025594114203528962,0.1032270883108993,1,2,10,0
demo-0069,Northern 69,Demo Artist 21,jazz,2001,social,0.6695745540389879,0.6667046187137583,social,bittersweet,none,none,A demo lyric about social.,acoustic,G#,274,72,115.36512096167412,65.50634342869107,0.6695745540389879,0.4707725734318533,1545.3689847803748,3590.599222120645,0.5946857492100721,0.679075491912499,0.1481545673923608,0.7679459621662452,1.9874827043855252,1.154441873245459,0.7128864391848219,0.8881086877446001,3.220639698775832,-0.5349760820454328,1.6997881042957987,-0.47911042762371725,1.0917666616770267,0.7663725148458123,-0.8850282966798779,1.589037590433763,0.819961937807804,0.06619173812288139,0.050098110188201435,0.22435111110362765,0.14266928558582637,0.031447858617639185,0.039340815612914845,0.264590486029571,0.0231339458747789,0.04274695298167198,0.03829148309876315,0.0022632051630168755,0.07487500762110717,4,0,11,4
demo-0070,Quiet 70,Demo Artist 22,folk,2002,joy_celebration,0.6818393460783512,0.7575181724185563,joy_celebration,nostalgia_memory,none,none,A demo lyric about joy celebration.,punchy,A,244,59,116.46331784102964,70.6323279154493,0.6818393460783512,0.5941425340812942,1995.752566809717,3653.1512033628023,0.3554337219148417,0.7696385070129613,0.1774468468573304,0.700889368441265,2.4679988045538646,1.4130400243939791,1.8398085744904304,1.9602186394350634,2.4943504681243183,1.582718201863189,2.910161995301936,1.8094128397599247,2.124184272469533,0.6667374084627535,3.658659010704834,1.9698249232049663,2.2129974253450992,0.11995001867052585,0.11213008996527785,0.1278148558623008,0.01934512688760114,0.10063580114985182,0.02045870670822768,0.03193897831835508,0.042438052277196575,0.15534437916839422,0.07722738634077428,0.07711878690950852,0.11559781774198602,2,3,0,2
demo-0071,Neon 71,Demo Artist 23,r&b,2003,empowerment,0.3342801263681514,0.657032207029625,empowerment,spirituality,none,none,A demo lyric about empowerment.,warm,A#,268,65,109.65572320088722,59.08583830599272,0.3342801263681514,0.7258976741635033,2087.6426024919597,4049.399317674349,0.22147843970897513,0.5569094173423281,0.159848654067377,0.8930377857622893,1.028769833765361,3.4573761202324964,1.1154439758201993,1.116908198414825,3.337357551897802,2.011460152363917,1.247975270988423,1.6448668688194064,3.153073577542059,3.266202819625682,0.9832068207297439,1.7575661899208916,1.8901568276675729,0.1372225518809153,0.05119798010675083,0.0910406236633362,0.10724210310318888,0.09162430191314942,0.033339042220546025,0.05989033874399219,0.002736337852965946,0.10221902688449018,0.14267097003236226,0.16414567706745592,0.016671046530846886,6,4,1,1
demo-0072,Endless 72,Demo Artist 24,classical,2004,loss_longing,0.12244811378091035,0.6829042844853225,loss_longing,self_identity,none,none,A demo lyric about loss longing.,bright,B,153,57,129.74862816685362,75.94512215156942,0.12244811378091035,0.8512283275118648,2308.3636487142107,4492.416936203669,0.8589015084527363,0.7065818842825302,0.1320437100020045,0.9286590131287233,1.2731908946069264,2.0792936358937664,1.514081789548415,2.3681627809553163,1.149463792814258,1.920059912116694,2.5498153265565344,1.0916911137257381,1.3999159703541113,1.7526171664014683,0.6711845657737219,1.6774390172012537,2.218796539902902,0.21600513773991564,0.17562731717597993,0.00013999836353485067,0.03546135227901339,0.016972690432361697,0.013455804945811767,0.13939588150499863,0.09942918218106468,0.052392802096574605,0.12895361113352147,0.11465253917947218,0.007513682967751087,0,1,2,3
demo-0073,Midnight 73,Demo Artist 1,pop,2005,empowerment,0.3863196505157567,0.23581935480755906,empowerment,spirituality,none,none,A demo lyric about empowerment.,dark,C,184,81,82.96507844894266,13.71902553428383,0.3863196505157567,0.2447907567078443,721.7353008573272,2225.410423389875,0.23652849188805292,0.12520170469815872,0.12573684525291007,0.609023709425372,-1.2794967959138979,-1.0320322451615775,-0.06331985971095996,-0.36571678564620924,1.3991363816960873,0.9543483290916974,0.49527294606859795,0.14563031434388482,0.3932297769848273,-0.861982355313375,0.8572103535566122,-1.112044254359201,0.8353769939022309,0.08939658971960664,0.300691685462084,0.11074156668102174,0.06273774017986665,0.03695557295185934,0.1465831073335434,0.00734448205411238,0.05248532549401428,0.11577400718558876,0.03175994336305572,0.03834199601696669,0.007187983558280553,5,2,3,1
demo-0074,Golden 74,Demo Artist 2,rock,2006,loss_longing,0.2831495235934843,0.34254755983147633,loss_longing,self_identity,none,none,A demo lyric about loss longing.,acoustic,C#,164,71,93.31943758894593,42.943032407420816,0.2831495235934843,0.22123108024502436,1131.5576016936063,2414.631869644852,0.44439344232903427,0.38418994891348707,0.10660898568599111,0.9841255614426905,-0.9644303611772136,-0.8696100024788274,-1.0019345701635045,2.0274182866281008,-0.16233970552128696,0.2743609396523258,-0.1027829411062397,-0.6444228784030914,0.06484935338556458,2.75824360573656,1.692070920974255,-0.5529378177922724,0.9475741030616858,0.025562781072800873,0.09680484133404965,0.0211398305068038,0.1263113163361004,0.03621696147719275,0.03862349721316561,0.02600188519971694,0.006765092340719115,0.021469900149736165,0.23883313350538737,0.07563071696810407,0.2866400438962234,7,0,4,3
demo-0075,Electric 75,Demo Artist 3,hip-hop,2007,anxiety_darkness,0.8511007505340782,0.3528127409265966,anxiety_darkness,romance_new,none,none,A demo lyric about anxiety darkness.,punchy,D,257,74,97.97580399775205,32.62894053159012,0.8511007505340782,0.36444278064597174,1125.9648719802065,2743.966485377082,0.6333690976290511,0.29918921013960265,0.10611913352284717,0.6178649658075361,2.352647554550939,1.4257136414253098,1.3698959812747644,1.5677253867794736,1.1767083615434015,0.3556711448204709,0.4362358958777983,0.17243563540787515,3.234740754415,1.1559120312994424,0.13619955864856542,1.0654967741662797,-0.4108689178563175,0.007670842968373078,0.011266930813094754,0.004983454637490294,0.01987292649292177,0.0007129270447169759,0.1695994924526767,0.0305446729430588,0.1292434247280012,0.14447995409646883,0.1433159797412605,0.05360638572929447,0.28470300835264256,3,3,5,0
demo-0076,Velvet 76,Demo Artist 4,electronic,2008,social,0.6086961922510792,0.5237341021298451,social,bittersweet,none,none,A demo lyric about social.,warm,D#,181,79,94.41719176132273,43.57044476740673,0.6086961922510792,0.5248263342585805,1499.097456130825,3263.20524463113,0.4034658312574028,0.42272374610677854,0.14939608974783491,0.8874277678919065,-0.0819098459508033,0.04447354709142415,1.0087021528134095,2.6261323746695098,-1.0155651644689943,1.1783329395705042,-0.47604333157314827,0.26566900647445435,0.5355715819357585,0.479491656563109,0.36620406034079145,0.9072070603763701,0.36474443336942153,0.011423530923547288,0.09412214466588148,0.012830758911869257,0.15747097916192748,0.027082432814605404,0.0038865118245639554,0.24407833590490105,0.034957327423083,0.0011589538576863637,0.17108547270757649,0.10672544913210986,0.13517810267224828,1,4,6,4
demo-0077,Northern 77,Demo Artist 5,jazz,2009,joy_celebration,0.4267819423077341,0.9677251042335528,joy_celebration,nostalgia_memory,none,none,A demo lyric about joy celebration.,bright,E,214,36,99.03447818526554,88.92712406873588,0.4267819423077341,0.5794614235071279,1727.0959506880724,3579.7794008338306,0.5346008453570938,0.949088214955871,0.14150799086292126,0.7832125930573689,2.29606423305718,1.7803959648586032,1.931813394320888,0.5354133277414032,0.1547372186015259,0.6322778567472984,0.5791786143194113,1.9861992686529142,2.1759840502940517,1.0448697104675997,2.6309190188243523,2.5684693937651297,1.4433989164005392,0.11804265234461304,0.13765238572164287,0.011209751770385443,0.10741481310487144,0.003655987693179536,0.23005057591036618,0.054038834358172305,0.09650561237410718,0.09549924626021161,0.07848959846937113,0.0653514696514967,0.002089072341582474,4,1,7,2
demo-0078,Quiet 78,Demo Artist 6,folk,2010,empowerment,0.3551671725554577,0.8792970110910574,empowerment,spirituality,none,none,A demo lyric about empowerment.,dark,F,275,57,109.57990763446587,83.35176174760754,0.3551671725554577,0.5141107416689946,1722.5944980062543,3821.0564421243,0.163575856758435,0.767407819171703,0.13925612411973165,0.7168714164048924,1.8964085022070676,1.80558019190248,2.393798745935457,2.252383732712678,2.640812789361381,1.4980815999909458,1.8034669008166697,2.011513701919191,1.6416566973910256,1.1028056900829262,1.1675574656602299,0.6824416016700345,1.9216168299098295,0.0009230698356753455,0.06107470802018595,0.09279653612108134,0.07587055095355728,0.15270128009898998,0.017351095733134994,0.2067345635426403,0.05556006032548941,0.05786516142415698,0.04140174887970039,0.17728576006211394,0.06043546500327401,2,2,8,1
demo-0079,Neon 79,Demo Artist 7,r&b,2011,loss_longing,0.15703224083471096,0.7998347474895928,loss_longing,self_identity,none,none,A demo lyric about loss longing.,acoustic,F#,190,30,132.14071378232092,83.2546674706296,0.15703224083471096,0.6616029832693049,2016.1059448625724,4217.897860740192,0.4272515413607414,0.9269428732827693,0.1599776055600422,0.5764964502101334,2.1573649721556736,3.7445977922602283,3.375920288545389,3.6309542887565653,0.7802398146185363,2.7121523959767786,1.078005460263288,2.0242893994169244,0.5270475712602674,1.1555442351172835,1.1237533026363846,2.698555280142616,2.6007191216696555,0.04705901975982706,0.06223396952235628,0.0809140133337642,0.025322854160589034,0.08731011328140184,0.01592495629412245,0.22619438209928033,0.11406607746317532,0.05638425817011419,0.09967203920712918,0.014752840675337754,0.17016547603290233,6,0,9,3
demo-0080,Endless 80,Demo Artist 8,classical,2012,anxiety_darkness,0.9314128234748987,0.7811258414472526,anxiety_darkness,romance_new,none,none,A demo lyric about anxiety darkness.,punchy,G,271,80,128.6527752714882,67.99130458081865,0.9314128234748987,0.70943190297495,2397.259535806496,4728.008510637529,0.563370113635584,0.7162144974601435,0.19338540218140343,0.6830323998975582,2.8548618924740428,1.8054312453383887,-0.4160951957727659,-0.028169541985811897,1.0818823884813145,2.6312232285925816,2.2137995653402966,2.284366707175664,4.050943482686693,0.8309103851401878,2.0725666458162766,2.4044355228138157,1.3637268834616645,0.040948487459269975,0.06698014089236683,0.04335638811285879,0.000619722042468753,0.005405190150517297,0.13510609344755042,0.0816698924807023,0.07801707573626546,0.12436287348453075,0.06984176307980497,0.21817440531016163,0.13551796780350273,0,3,10,0
demo-0081,Midnight 81,Demo Artist 9,pop,2013,loss_longing,0.18999644673120927,0.20708106964560932,loss_longing,self_identity,none,none,A demo lyric about loss longing.,warm,G#,276,39,74.28215384070705,25.58889789301784,0.18999644673120927,0.42361857213572474,876.5253203030774,2246.6717754762835,0.3017953892532096,0.2335353493367852,0.10421069341578494,0.9586003830959867,0.22198277767627117,1.3837203611929991,0.6407291102029202,1.6274013394646858,-0.059042217305055426,2.390222710651804,-0.485396202914123,-0.766461834197669,-1.2100528496890341,2.3310246715580702,0.8194475726178976,-0.33412073338030845,1.249022696873495,0.0728138977152491,0.0330838843232743,0.33136247741615393,0.10417833674433286,0.06047216364521478,0.13102282225799292,0.01478992540889283,0.03486930295755759,0.01862083956817124,0.01967965825028835,0.12621759167142307,0.05288910004144887,5,4,11,3
demo-0082,Golden 82,Demo Artist 10,rock,2014,anxiety_darkness,0.8789797882386728,0.37890265834206754,anxiety_darkness,romance_new,none,none,A demo lyric about anxiety darkness.,bright,A,224,56,91.45751416193093,42.423970036687955,0.8789797882386728,0.39029114590704284,864.6326084394216,2299.4294760955604,0.7251853795740815,0.44433611452082017,0.09475608137925502,0.7829590342765018,0.31323667280167017,1.0357333602801637,-1.0582633948587894,-0.5409491386704581,0.5729557548633888,0.20016541950454966,0.8718591826367099,-0.9295073973595978,0.6571286762713211,1.3915836193774722,0.7868185471492835,0.4391117397615919,0.2041163974340291,0.1659959070013539,0.22981430931651906,0.09035049774171258,0.08946476619293824,0.02483294600709105,0.0805689750760503,0.13101592686824262,0.07110536561649661,0.01078678326712186,0.007565461915228945,0.05920563147945003,0.03929342951779484,7,1,0,0
demo-0083,Electric 83,Demo Artist 11,hip-hop,2015,social,0.5752608748681631,0.5172202911985815,social,bittersweet,none,none,A demo lyric about social.,dark,A#,190,30,87.39059714208469,58.95030469246833,0.5752608748681631,0.32893386184312456,1266.9969846992408,2754.587671948573,0.3992228390358191,0.573713572616933,0.14356901700636662,0.8199238041249239,3.0718090760554695,0.7705081860196493,0.30993422606274823,0.6041328826548661,0.85649197844354,1.0352539571710637,2.676711325859024,-0.24532046497756865,1.4590460581777356,0.8077505976141238,-0.9710977425706177,1.3706987820947631,1.8676235608039047,0.10298223649551251,0.00013387230655015312,0.38477687313035597,0.1768561656777315,0.003283364920319372,0.02853838748265407,0.03007485005686278,0.013309664507027204,0.008944580813820895,0.07847864824470635,0.013161248949450649,0.15946010741500852,3,2,1,4
demo-0084,Velvet 84,Demo Artist 12,electronic,2016,joy_celebration,0.5123263993719095,0.49890895773803656,joy_celebration,nostalgia_memory,none,none,A demo lyric about joy celebration.,acoustic,B,162,68,93.67950623710702,42.135617447818014,0.5123263993719095,0.5549901573535718,1435.902924783551,3488.717682443224,0.32993434618704076,0.4877801150177667,0.11687027786362553,1.0,1.4913207288524841,-0.11601652940822205,0.3777615204574931,1.6811812052237416,1.9526444176155613,0.8292844082755373,0.9446582809634663,1.6583530326440654,1.0317984270108198,-0.39350485933837587,0.08702597535981926,1.135119943151665,2.1154824164976933,0.20768459830861166,0.07455041801942605,0.006020810985950345,0.08661487881165453,0.023674664193817377,0.005001948209071525,0.040526897013648165,0.15362709503462355,0.18155280807591634,0.10772040675454202,0.090675922167363,0.0223495524253753,1,0,2,2
demo-0085,Northern 85,Demo Artist 13,jazz,2017,empowerment,0.3945293332542043,0.6157026648606654,empowerment,spirituality,none,none,A demo lyric about empowerment.,punchy,C,199,93,101.19084477850912,61.911731255886345,0.3945293332542043,0.5695764740511304,1820.210122234321,3359.4573429470033,0.5077748148489271,0.5879371870773955,0.12946986606967772,0.6875070644897846,2.4657749251665555,2.2656851747200477,1.737433854227337,3.172195951943814,1.0107543034316082,4.231762415110635,0.9724705846367796,1.4551933517560163,0.8022220860597917,1.572325560060305,2.0356149278862445,1.086083606946916,2.9767198471176206,0.04406001159314085,0.0025295884964753866,0.22620191686114935,0.06024831096759814,0.18301032366140613,0.02222689525980993,0.07470438957074578,0.007858725331069126,0.08800613813243206,0.04736595643453619,0.1552581904464262,0.08852955324521096,4,3,3,1
demo-0086,Quiet 86,Demo Artist 14,folk,2018,loss_longing,0.14841117546901364,0.7584289816933066,loss_longing,self_identity,none,none,A demo lyric about loss longing.,warm,C#,301,65,110.0428561358879,73.1193746213183,0.14841117546901364,0.5265832820399792,1807.3933374482076,3991.5577079944414,0.6032917551468332,0.7800270147120895,0.15078626132048595,0.8776807698865147,-0.2612894046425449,2.363087518045355,1.6771198300050303,2.127109600149166,1.8800232990486132,0.5129448454631134,0.001960224608953398,0.7879458338170368,2.064917281272912,2.190091415175395,0.1320577226181372,0.5189006325317854,0.7767643140591607,0.04916388657226681,0.136164985327223,0.014694142501778883,0.022357933286988672,0.008337593008236428,0.188221014285315,0.007290029739920403,0.23498766935680623,0.038317904536335705,0.12128724938130978,0.10537202261135498,0.07380556939246408,2,4,4,3
demo-0087,Neon 87,Demo Artist 15,r&b,2019,anxiety_darkness,0.893079665144518,0.616663470779266,anxiety_darkness,romance_new,none,none,A demo lyric about anxiety darkness.,bright,D,172,45,126.43172312901758,64.11596370969897,0.893079665144518,0.632572427767213,2217.562863671704,4177.680912492287,0.6531324231503711,0.6137423602037388,0.1608241213356324,0.7938484320395363,2.5041481416397846,0.7748208055558241,2.816977048237856,2.266328772170416,0.4830749263670535,3.0082628254805,4.0340930807977315,2.8018339695494077,3.226984767226469,1.8853713816025879,0.1384950802614897,-0.044120451167525054,2.0550820438677584,0.3168447651605753,0.0405122071170106,0.04992917728435215,0.007585207165568131,0.004860132684915463,0.005531856478458046,0.060144955273941876,0.005034104182473166,0.25452763838168774,0.05271953427831555,0.051282068229302785,0.1510283537633991,6,1,5,0
demo-0088,Endless 88,Demo Artist 16,classical,2020,social,0.7227327681771101,0.7668263293655662,social,bittersweet,none,none,A demo lyric about social.,dark,D#,288,28,124.17845508292145,85.89538120382026,0.7227327681771101,0.7407633412457231,2400.9895424396673,4527.322060596524,0.5505435014090285,0.8167633131119665,0.1430026517540857,0.8872348679961769,2.2858345775189157,3.249376840957818,2.055267065812132,0.6948356393230397,3.066129681004106,1.729629390338893,2.442003457421021,1.4525405715204809,3.7443017102336906,1.2234351758168032,1.7625702458938255,2.2074487026973166,1.007817672913042,0.04259846695627188,0.04699795563540555,0.12213261160751354,0.03286377521584289,0.054455539536194864,0.027095051805014123,0.029494108708262388,0.30810054493221267,0.04474756069180842,0.2504548463387306,0.03779313109372348,0.003266407479019499,0,2,6,4
